plazoOperacion,montoCuotaOperacion,ingresosCliente,montoOperacion,gastosCliente,valorVehiculo,numeroCuotasInicioOperacion,edadCliente,codigoProvinciaCliente_10,codigoProvinciaCliente_9,codigoProvinciaCliente_otro,marcaVehiculo_Chery,marcaVehiculo_Chevrolet,marcaVehiculo_DFSK,marcaVehiculo_Hyundai,marcaVehiculo_otro,tipoResidenciaCliente_A,tipoResidenciaCliente_F,tipoResidenciaCliente_otro,claseVehiculo_Camion,codigoNivelEstudiosCliente_P,Es_Bueno
1471,806.905,2500.0,22965.42,1188.0982828282824,32490.0,48,32,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1852,331.01,1000.0,9873.84,475.79944868128257,12715.44,60,32,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
384,584.76,1571.0,24275.15,1188.0982828282824,33617.6,60,44,0,1,0,0,0,0,0,1,0,1,0,0,1,SI
847,402.685,1974.04,11596.26,475.79944868128257,16037.86,48,53,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
366,845.615,3000.0,8048.4,475.79944868128257,14690.0,12,60,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1828,227.93,3000.0,20470.0,750.0,26544.4,60,39,1,0,0,0,0,0,0,1,0,1,0,0,1,NO
1674,606.995,3300.0,19270.8,370.0,25990.0,60,40,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1854,387.07,2280.0,10605.6,196.48,23680.0,60,44,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1847,387.555,1600.0,12689.4,202.37,17615.0,60,54,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1461,602.57,700.0,14999.0,831.868553503788,29200.0,48,45,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1837,417.88,2512.423058468384,13457.15,475.79944868128257,17465.0,60,36,0,1,0,0,1,0,0,0,1,0,0,0,1,NO
684,255.69,2100.0,4048.4,480.0,11690.0,24,50,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1492,486.365,600.0,11719.02,41.24,16990.0,48,35,0,1,0,1,0,0,0,0,0,1,0,0,1,NO
1218,383.41,5200.0,12904.4,475.79944868128257,17090.0,60,63,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1845,1060.935,3050.0,29639.0,1188.0982828282824,39990.0,60,52,0,0,1,0,0,0,1,0,1,0,0,0,0,NO
1844,805.585,2800.0,24665.6,424.3,32320.0,60,59,0,1,0,0,0,0,0,1,1,0,0,0,1,NO
1838,349.5,3000.0,11553.4,475.79944868128257,15090.0,60,71,0,1,0,0,1,0,0,0,0,0,1,0,1,NO
563,611.05,3502.073231534092,18429.04,21.77,23990.0,60,66,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1461,727.445,3000.0,20057.73,2800.0,30800.0,48,57,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1826,338.88,2512.423058468384,9359.82,100.97,16990.0,60,41,0,1,0,0,0,1,0,0,0,1,0,0,0,NO
615,229.32,2150.0,6458.8,880.0,15490.0,60,46,0,0,1,0,0,0,1,0,0,0,1,0,0,SI
1482,377.25,700.0,10832.22,423.0,16589.76,48,52,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1267,624.14,3000.0,19026.0,1188.0982828282824,37990.0,60,42,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1461,381.605,600.0,9736.86,475.79944868128257,14489.42,48,70,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
1831,411.59,2512.423058468384,13823.4,140.65,17965.0,60,56,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
1838,496.3,2093.0,16570.4,240.0,20972.0,60,34,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
328,1296.33,5000.0,13095.44,1304.34,22115.44,12,55,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1373,375.9,600.0,10914.4,475.79944868128257,16240.0,59,70,0,1,0,0,1,0,0,0,0,1,0,0,1,SI
1096,308.91,1800.0,6669.6,475.79944868128257,10500.0,36,44,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1841,360.94,541.65,10677.4,214.17,17199.0,60,63,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1475,811.485,10000.0,23108.27,1188.0982828282824,31990.0,48,53,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1826,394.23,2512.423058468384,10563.82,135.42,16990.0,60,30,0,1,0,1,0,0,0,0,0,1,0,0,0,NO
1846,288.315,1000.0,10637.19,475.79944868128257,15990.35,60,31,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1475,426.485,4128.23,11958.8,475.79944868128257,18990.0,48,60,0,0,1,0,0,0,0,1,1,0,0,1,0,SI
1844,447.65,1806.0,15223.57,407.56,20544.4,60,55,0,1,0,0,0,0,1,0,0,0,1,0,1,NO
585,437.3,2500.0,13545.67,831.868553503788,21991.07,60,64,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1832,520.24,3000.0,17846.6,431.0,23228.0,60,67,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
1829,503.05,2142.0,17090.0,209.19,23664.4,60,55,0,0,1,0,0,0,1,0,0,0,1,0,1,NO
1826,398.735,2723.18,10563.82,1151.15,16990.0,60,31,0,1,0,1,0,0,0,0,0,1,0,0,0,NO
895,502.89,2500.0,12098.4,300.0,16490.0,36,55,0,0,1,0,1,0,0,0,0,0,1,0,1,SI
1492,515.105,1200.0,13426.16,400.0,20720.24,48,43,0,0,1,0,0,0,1,0,0,0,1,0,1,NO
1832,527.575,2500.0,16315.6,660.0,23890.0,60,46,1,0,0,0,1,0,0,0,0,0,1,0,1,NO
1850,511.505,3000.0,16415.6,150.0,21990.0,60,33,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1480,526.4,3502.073231534092,14663.64,286.58,23540.0,48,54,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1473,398.72,1500.0,10102.17,500.0,19730.33,48,70,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1348,472.395,1064.2,13262.17,1402.08,22990.0,60,46,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1116,648.195,2000.0,13144.38,494.49,16850.0,36,30,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1497,305.31,1500.0,8866.4,130.0,11190.0,48,46,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
730,301.0,1300.0,5169.08,100.0,10000.0,24,36,1,0,0,0,1,0,0,0,0,1,0,0,0,SI
1096,865.49,1700.0,19799.0,538.88,29200.0,36,50,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1839,657.965,4000.0,21450.6,1350.0,27825.0,60,42,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1826,493.05,4316.0,14998.51,475.79944868128257,19510.3,60,48,0,0,1,0,0,0,1,0,0,0,1,0,1,NO
1096,379.93,1028.0,8264.79,1.18,13220.19,36,53,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1381,341.91,1200.0,11424.07,475.79944868128257,13890.67,60,46,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1461,834.09,3300.0,22600.8,1300.0,42164.0,48,44,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
1829,509.57,2500.0,16716.43,644.19,21721.11,60,34,0,1,0,0,0,0,1,0,0,1,0,0,1,NO
186,1233.505,12000.0,29905.6,1000.0,39480.0,36,34,1,0,0,0,1,0,0,0,0,0,1,0,1,SI
1826,426.66,3427.0,12466.01,475.79944868128257,17282.8,60,41,0,1,0,0,1,0,0,0,0,1,0,0,0,SI
1111,382.41,4000.0,10109.6,475.79944868128257,12990.0,60,32,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
172,701.745,2841.0,18535.55,1300.0,33500.0,48,38,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
420,641.47,6500.0,21042.6,2948.75,27490.0,59,57,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1868,185.46,2600.0,11023.4,475.79944868128257,13490.0,60,62,0,0,1,0,1,0,0,0,1,0,0,0,1,NO
1833,490.26,1220.0,16600.79,605.26,23107.35,60,36,0,0,1,0,0,0,1,0,1,0,0,0,1,NO
879,398.79,3120.0,15415.6,600.0,27990.0,29,49,1,0,0,0,0,0,0,1,0,1,0,0,0,SI
743,695.255,12000.0,12522.79,3418.65,16489.39,24,39,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1855,626.42,2400.0,20829.04,475.9,28390.0,60,36,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1848,940.7,4500.0,29915.6,300.0,43990.0,60,45,1,0,0,0,0,0,0,1,0,0,1,0,1,NO
1461,433.98,2100.0,10692.77,475.79944868128257,15590.0,48,51,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1826,545.215,1700.0,15226.28,200.0,25500.0,60,36,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1835,216.825,1000.0,16415.6,300.0,21490.0,60,31,0,0,1,0,0,0,0,1,0,1,0,0,1,NO
1482,467.6,2370.0,13216.39,832.19,17550.0,48,69,0,0,1,0,1,0,0,0,0,1,0,0,1,NO
1281,205.21,1200.0,7359.6,200.0,14990.0,42,67,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
761,1370.475,2445.0,24426.0,1188.0982828282824,33390.0,24,50,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1832,553.96,2200.0,17665.6,450.0,23240.0,60,35,1,0,0,0,0,0,0,1,1,0,0,0,0,NO
1124,1143.17,1800.0,25845.87,1871.64,35801.77,36,44,0,0,1,0,0,0,0,1,0,0,1,1,0,NO
1126,966.865,3502.073231534092,22796.1,3495.77,30385.0,36,50,0,0,1,0,1,0,0,0,1,0,0,1,0,NO
1823,881.635,6700.0,28215.6,350.0,38990.0,60,39,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1839,249.535,4400.0,17265.6,400.0,22990.0,60,41,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
757,567.69,1500.0,13848.4,300.0,17990.0,36,65,1,0,0,0,0,0,0,1,1,0,0,0,1,SI
762,529.08,723.45,7657.98,662.7,16399.0,24,39,0,0,1,1,0,0,0,0,0,1,0,0,0,NO
1459,550.17,3502.073231534092,15833.9,753.39,20544.4,48,40,0,1,0,0,0,0,1,0,1,0,0,0,1,NO
1238,326.89,2200.0,9223.4,208.87,14490.0,48,43,0,1,0,0,1,0,0,0,0,1,0,0,0,SI
1835,482.215,1200.0,15748.04,853.67,24390.0,60,46,0,0,1,0,1,0,0,0,1,0,0,0,1,NO
1835,257.79,4300.0,6748.4,1100.0,13390.0,60,35,0,0,1,0,0,0,1,0,0,0,1,0,1,NO
1467,459.26,2512.423058468384,13667.95,15065.95,16390.0,48,36,0,1,0,0,1,0,0,0,1,0,0,0,1,SI
1833,340.31,1314.6,11380.28,372.55,13555.0,60,61,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
356,319.08,1000.0,7958.8,200.0,19990.0,48,47,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
127,466.95,6300.0,9626.0,1260.0,27590.0,36,43,1,0,0,0,0,0,1,0,0,0,1,0,0,SI
1829,205.765,906.0,10285.73,31.82,14990.0,60,34,0,1,0,0,0,0,1,0,0,1,0,0,0,SI
1851,286.19,1608.0,7961.61,200.0,14589.77,60,36,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1479,765.14,1700.0,21672.81,1188.0982828282824,33990.0,48,46,0,0,1,0,0,0,1,0,0,0,1,0,0,SI
1491,527.72,4500.0,13268.82,1800.0,18299.0,48,52,0,1,0,0,0,1,0,0,0,0,1,0,0,NO
360,346.4,2466.0,9948.4,745.0,13790.0,48,54,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1461,581.135,3000.0,17620.93,831.868553503788,25695.52,48,33,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
959,908.59,10000.0,20723.6,5300.0,29999.0,36,53,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1464,892.22,7400.0,26429.04,2792.96,35990.0,48,79,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1470,560.825,1676.0,16468.15,8.55,21990.01,48,40,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1486,1029.33,5038.570953984289,30311.47,37.21,39990.0,48,26,0,1,0,0,0,0,0,1,1,0,0,0,0,NO
1466,366.96,6200.0,10958.8,475.79944868128257,14990.0,48,64,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
638,646.04,3300.0,10746.47,475.79944868128257,14840.1,24,39,0,1,0,0,0,0,1,0,0,1,0,0,0,SI
1817,408.92,2512.423058468384,12417.76,43.86,16940.0,60,40,0,1,0,0,1,0,0,0,0,1,0,0,1,NO
756,397.7,1800.0,8264.75,475.79944868128257,13890.0,48,46,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
816,413.52,607.0,11773.4,226.33,15340.0,48,34,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
1849,494.365,2400.0,14948.4,506.33,19990.0,60,30,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1095,4927.27,33000.0,133436.8,1320.2236363636364,133000.0,36,71,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1854,428.195,1230.0,11423.4,265.74,16390.0,60,38,0,1,0,0,1,0,0,0,1,0,0,0,0,NO
1491,794.3,4100.0,26536.72,800.0,37490.0,59,38,1,0,0,0,0,0,0,1,0,0,1,0,1,SI
1837,783.38,7200.0,26372.81,400.0,33990.0,60,37,0,0,1,0,0,0,1,0,1,0,0,0,0,NO
1705,326.65,2455.7,10048.4,475.79944868128257,12990.0,59,38,0,1,0,0,0,0,1,0,1,0,0,0,0,SI
724,728.35,6500.0,20415.84,831.868553503788,29990.24,48,40,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1831,516.685,3502.073231534092,17995.63,587.57,21669.84,60,42,0,1,0,0,0,0,1,0,0,0,1,0,1,NO
733,1215.625,9000.0,22037.2,831.868553503788,29990.0,24,55,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1126,954.355,7900.0,22515.6,4750.0,31590.0,36,44,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
477,1152.79,10000.0,20665.6,4000.0,26990.0,24,65,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
837,1019.29,4200.0,23232.66,400.0,38055.6,36,38,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
301,650.34,20000.0,15887.09,144.99,23319.0,47,53,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
298,794.02,1721.0,7348.4,100.0,18990.0,12,48,0,1,0,0,0,0,0,1,1,0,0,0,0,SI
903,650.235,2378.0,20415.6,700.0,26990.0,60,40,1,0,0,0,0,0,0,1,1,0,0,0,1,SI
1475,536.055,1500.0,15958.8,475.79944868128257,19990.0,48,33,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1490,332.26,1200.0,9248.4,475.79944868128257,12890.0,48,32,0,1,0,0,0,0,1,0,0,1,0,0,0,NO
1845,743.415,2700.0,22726.0,1188.0982828282824,33690.0,60,63,0,0,1,0,0,0,1,0,1,0,0,0,0,NO
933,285.53,3000.0,8348.4,570.0,10990.0,48,35,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1835,734.08,5038.570953984289,23541.13,387.68,30890.0,60,31,0,0,1,0,1,0,0,0,0,1,0,1,0,NO
